,0
review_text_1_vec_disgusting worst,0.0
review_text_1_vec_disgusting wouldn,0.0
review_text_1_vec_dish cream,0.0
review_text_1_vec_dish day,1.3787172616664253e-07
review_text_1_vec_dish entrecote,1.3594562256290112e-07
review_text_1_vec_dish great,0.0
review_text_1_vec_dish lunch,0.0
review_text_1_vec_dish sizes,0.0
review_text_1_vec_dishes affordabl,0.0
review_text_1_vec_dishes ambiance,0.0
review_text_1_vec_dishes beautiful,0.0
review_text_1_vec_dishes better,1.0393237652059936e-06
review_text_1_vec_dishes brilliant,4.871722385571241e-07
review_text_1_vec_dishes close,0.0
review_text_1_vec_dishes cozy,1.1971138134421994e-06
review_text_1_vec_dishes despite,0.0
review_text_1_vec_dishes dishi,0.0
review_text_1_vec_dishes excellent,0.0
review_text_1_vec_dishes exellent,0.0
review_text_1_vec_dishes fair,0.0
review_text_1_vec_dishes fried,0.0
review_text_1_vec_dishes friendly,0.0
review_text_1_vec_dishes good,1.825037549504287e-07
review_text_1_vec_dishes great,1.2977465280413747e-07
review_text_1_vec_dishes home,0.0
review_text_1_vec_dishes like,0.0
review_text_1_vec_dishes make,0.0
review_text_1_vec_dishes modern,0.0
review_text_1_vec_dishes near,0.0
review_text_1_vec_dishes orde,6.066347106097715e-07
review_text_1_vec_dishes outdoors,0.0
review_text_1_vec_dishes party,7.945346921780689e-07
review_text_1_vec_dishes puglia,0.0
review_text_1_vec_dishes rea,1.4015637100409118e-06
review_text_1_vec_dishes real,0.0
review_text_1_vec_dishes right,0.0
review_text_1_vec_dishes service,0.0
review_text_1_vec_dishes supppeerrr,0.0
review_text_1_vec_dishes way,1.3668249482737974e-07
review_text_1_vec_dishes wonderful,0.0
review_text_1_vec_dishonest expensive,4.4559801324823726e-07
review_text_1_vec_dismissive staff,0.0
review_text_1_vec_disorganised avera,0.0
review_text_1_vec_disorganised christmas,0.0
review_text_1_vec_disorganised slow,0.0
review_text_1_vec_disorganized dirty,1.3218126186718951e-06
review_text_1_vec_disorganized servic,1.767607158180349e-06
review_text_1_vec_dissapointed entire,1.5062604812644863e-07
review_text_1_vec_dissapointed portion,1.6431596961223371e-07
review_text_1_vec_dissapointing hair,0.0
review_text_1_vec_dissapointing say,0.0
review_text_1_vec_distance hote,0.0
review_text_1_vec_distance intercontinental,4.72924972067693e-07
review_text_1_vec_distance ou,0.0
review_text_1_vec_distance travelers,0.0
review_text_1_vec_distinction expen,0.0
review_text_1_vec_district excell,2.882199730329177e-07
review_text_1_vec_dive bar,5.898709608258251e-07
review_text_1_vec_dive low,4.3772320999306886e-07
review_text_1_vec_dive place,0.0
review_text_1_vec_divers grill,6.31932499994939e-07
review_text_1_vec_diverse custome,2.3787054962061967e-07
review_text_1_vec_divided aft,2.546213407709746e-07
review_text_1_vec_divine belgian,0.0
review_text_1_vec_divine burgers,0.0
review_text_1_vec_divine experience,1.8584643770400256e-06
review_text_1_vec_divine goulash,0.0
review_text_1_vec_divine tastes,0.0
review_text_1_vec_divine thai,0.0
review_text_1_vec_djurgarden break,1.5605845316103503e-07
review_text_1_vec_dk tap,1.2752757011993136e-06
review_text_1_vec_dnes již,0.0
review_text_1_vec_dobré jídlo,1.6890510684512191e-06
review_text_1_vec_doctor ordered,5.63544758024877e-07
review_text_1_vec_dodgy area,4.7042214277153244e-07
review_text_1_vec_dodgy fast,1.0995288104614395e-06
review_text_1_vec_dodgy food,0.0
review_text_1_vec_dodgy neighborhood,4.481215897154937e-07
review_text_1_vec_does business,0.0
review_text_1_vec_does deliver,0.0
review_text_1_vec_does disappoint,0.0
review_text_1_vec_does equal,1.050514240829006e-06
review_text_1_vec_does exactly,2.8786608782954115e-06
review_text_1_vec_does exist,1.3760142043710537e-07
review_text_1_vec_does expect,0.0
review_text_1_vec_does help,9.491809672786316e-07
review_text_1_vec_does job,0.0
review_text_1_vec_does match,0.0
review_text_1_vec_does promises,5.437328781763968e-07
review_text_1_vec_does right,0.0
review_text_1_vec_does says,4.1767847435061964e-07
review_text_1_vec_does serve,4.865343993475289e-07
review_text_1_vec_does spain,1.2048502087531011e-06
review_text_1_vec_does trick,0.0
review_text_1_vec_doesn exist,1.292554231377073e-07
review_text_1_vec_doesn li,0.0
review_text_1_vec_doesn quite,1.2163191542686955e-06
review_text_1_vec_doesn work,0.0
review_text_1_vec_doesnt exist,2.4923474657994273e-07
review_text_1_vec_dog disappointing,9.753510126510039e-07
review_text_1_vec_dog friendly,1.2731609434807041e-06
review_text_1_vec_dog lisbon,0.0
review_text_1_vec_dog shop,0.0
review_text_1_vec_dog town,0.0
review_text_1_vec_dog welcome,0.0
review_text_1_vec_doggy playground,1.360176692393144e-07
review_text_1_vec_dogs bark,0.0
review_text_1_vec_dogs beautiful,0.0
review_text_1_vec_dogs bubbly,3.879182274752691e-07
review_text_1_vec_dogs burgers,0.0
review_text_1_vec_dogs welcome,0.0
review_text_1_vec_dolce vita,0.0
review_text_1_vec_dolmio day,0.0
review_text_1_vec_dom perignon,2.1549658716584286e-07
review_text_1_vec_dominican food,3.1459470425615816e-06
review_text_1_vec_dominican republic,4.8584912758410545e-06
review_text_1_vec_dominican restaurant,0.0
review_text_1_vec_dominos fails,0.0
review_text_1_vec_dominos oerlikon,1.872885788122634e-07
review_text_1_vec_domus pinsa,0.0
review_text_1_vec_don baguette,0.0
review_text_1_vec_don brave,0.0
review_text_1_vec_don eat,0.0
review_text_1_vec_don expect,0.0
review_text_1_vec_don falafel,3.4741856805073835e-07
review_text_1_vec_don fooled,0.0
review_text_1_vec_don juan,6.768655913814183e-07
review_text_1_vec_don luigi,0.0
review_text_1_vec_don miss,0.0
review_text_1_vec_don order,3.802679978415869e-07
review_text_1_vec_don scared,2.0551180397632966e-07
review_text_1_vec_don talk,0.0
review_text_1_vec_don tell,0.0
review_text_1_vec_don waste,0.0
review_text_1_vec_doner baklava,0.0
review_text_1_vec_doner chilli,1.5027965817604215e-06
review_text_1_vec_doner guys,1.8229515583667773e-06
review_text_1_vec_doner huge,0.0
review_text_1_vec_doner inn,1.843104431883217e-06
review_text_1_vec_doner kebab,1.1363553790226382e-07
review_text_1_vec_doner kebabs,0.0
review_text_1_vec_doner kebap,0.0
review_text_1_vec_doner kofte,0.0
review_text_1_vec_doner platter,3.5629640630294067e-07
review_text_1_vec_doner sandwich,0.0
review_text_1_vec_dong instead,0.0
review_text_1_vec_dongbei style,4.773783070579981e-07
review_text_1_vec_dongle didn,2.2256026390672953e-07
review_text_1_vec_donner kepab,1.2233567279405044e-06
review_text_1_vec_dont bother,0.0
review_text_1_vec_dont forget,8.956898966386454e-07
review_text_1_vec_dont know,0.0
review_text_1_vec_dont let,8.57577337674995e-08
review_text_1_vec_dont like,0.0
review_text_1_vec_dont match,0.0
review_text_1_vec_dont mind,0.0
review_text_1_vec_dont order,3.297826619267063e-07
review_text_1_vec_dont spare,0.0
review_text_1_vec_donuts available,1.0182226029273817e-06
review_text_1_vec_donuts beli,0.0
review_text_1_vec_door bnb,1.63401686769008e-07
review_text_1_vec_door great,1.5281088538367745e-07
review_text_1_vec_door ibis,2.960411721891039e-07
review_text_1_vec_doors bistro,0.0
review_text_1_vec_dorado black,0.0
review_text_1_vec_doro wot,0.0
review_text_1_vec_dos meus,0.0
review_text_1_vec_dosa place,9.234126849996572e-07
review_text_1_vec_dose dublin,0.0
review_text_1_vec_dose truffle,0.0
review_text_1_vec_dose vietnamese,0.0
review_text_1_vec_dose wine,1.2472158700865e-07
review_text_1_vec_double ch,1.6800626894390696e-07
review_text_1_vec_double check,1.2628311045285767e-06
review_text_1_vec_double milk,0.0
review_text_1_vec_double pakora,0.0
review_text_1_vec_double tim,4.619899389342232e-06
review_text_1_vec_doubling cafe,0.0
review_text_1_vec_doubt bil,0.0
review_text_1_vec_doubt head,1.0139316989207156e-06
review_text_1_vec_doubt rebel,1.549674426742534e-07
review_text_1_vec_doubtful hy,0.0
review_text_1_vec_dough bal,0.0
review_text_1_vec_doughnuts great,0.0
review_text_1_vec_doughnuts posible,0.0
review_text_1_vec_doughnuts ve,4.6613021007750624e-07
review_text_1_vec_douniu korean,0.0
review_text_1_vec_douro river,0.0
review_text_1_vec_dover sole,3.0262494729648175e-07
review_text_1_vec_downhill average,3.776179959655992e-07
review_text_1_vec_downhill longer,0.0
review_text_1_vec_downhill new,1.9049211251165835e-06
review_text_1_vec_downpour lead,0.0
review_text_1_vec_downs oinovasilemata,0.0
review_text_1_vec_downtown brussels,0.0
review_text_1_vec_downtown hambur,0.0
review_text_1_vec_downtown helsinki,4.6764241328660015e-07
review_text_1_vec_downtown milan,5.497942834266659e-07
review_text_1_vec_downtown pa,0.0
review_text_1_vec_downtown paris,0.0
review_text_1_vec_downtown prague,0.0
review_text_1_vec_downtown vienna,0.0
review_text_1_vec_draft beer,2.999444104942626e-07
review_text_1_vec_drag wit,0.0
review_text_1_vec_dragon lady,0.0
review_text_1_vec_dram oxford,0.0
review_text_1_vec_draught guinness,2.119558111219412e-06
review_text_1_vec_dreadful abs,1.3541221003705036e-06
review_text_1_vec_dreadful french,2.9487066774861855e-07
review_text_1_vec_dreadful lack,0.0
review_text_1_vec_dreadful meal,0.0
review_text_1_vec_dreadful piped,3.363855110795452e-07
review_text_1_vec_dreadful service,1.232651187500529e-06
review_text_1_vec_dreadful waited,0.0
review_text_1_vec_dream best,0.0
review_text_1_vec_dream combined,1.3711405258008328e-07
review_text_1_vec_dream meal,0.0
review_text_1_vec_dreaming toasts,1.6648064289882456e-05
review_text_1_vec_dreamlike vegetable,0.0
review_text_1_vec_dreamy desserts,2.602060403800859e-07
review_text_1_vec_dreamy food,0.0
review_text_1_vec_dress control,8.573545857995519e-06
review_text_1_vec_dried disappointment,3.099425129704123e-07
review_text_1_vec_dried foo,0.0
review_text_1_vec_drink arrangements,2.6277177926739667e-07
review_text_1_vec_drink bar,5.113942162753462e-06
review_text_1_vec_drink beer,0.0
review_text_1_vec_drink bite,3.1138186435979007e-07
review_text_1_vec_drink bites,9.078612120398184e-05
review_text_1_vec_drink bur,0.0
review_text_1_vec_drink chat,5.889486787682599e-07
review_text_1_vec_drink cof,0.0
review_text_1_vec_drink coffe,0.0
review_text_1_vec_drink coffee,1.3067375467039701e-07
review_text_1_vec_drink colleagues,1.4345751772874398e-07
review_text_1_vec_drink cricket,0.0
review_text_1_vec_drink deals,2.8199610936303253e-07
review_text_1_vec_drink dine,0.0
review_text_1_vec_drink dinner,1.1475793885971778e-07
review_text_1_vec_drink dream,0.0
review_text_1_vec_drink drink,0.0
review_text_1_vec_drink enjoy,0.0
review_text_1_vec_drink eur,0.0
review_text_1_vec_drink excellent,1.1714872925259617e-07
review_text_1_vec_drink fantastic,0.0
review_text_1_vec_drink fo,2.9847605776546235e-07
review_text_1_vec_drink food,1.3724332732589437e-07
review_text_1_vec_drink friends,0.0
review_text_1_vec_drink good,0.0
review_text_1_vec_drink great,1.1055663132483218e-06
review_text_1_vec_drink hang,0.0
review_text_1_vec_drink happy,1.2024752241190266e-06
review_text_1_vec_drink harassed,1.30340429242804e-07
review_text_1_vec_drink hot,2.3305862979177037e-07
review_text_1_vec_drink hotel,1.5265085570890587e-07
review_text_1_vec_drink icecream,0.0
review_text_1_vec_drink locals,0.0
review_text_1_vec_drink milan,0.0
review_text_1_vec_drink movie,2.1273906107774343e-07
review_text_1_vec_drink moving,4.369234345046788e-06
review_text_1_vec_drink music,9.070420224590783e-06
review_text_1_vec_drink near,0.0
review_text_1_vec_drink ocean,0.0
review_text_1_vec_drink outside,0.0
review_text_1_vec_drink pastries,3.3647455606590897e-06
review_text_1_vec_drink people,1.4618644270725525e-07
review_text_1_vec_drink pretty,8.616982885416106e-08
review_text_1_vec_drink quick,0.0
review_text_1_vec_drink read,8.380842902137313e-07
review_text_1_vec_drink right,1.5683561653193447e-07
review_text_1_vec_drink river,6.65503601159612e-07
review_text_1_vec_drink sandwich,0.0
review_text_1_vec_drink saturday,0.0
review_text_1_vec_drink served,9.113805215960906e-07
review_text_1_vec_drink shame,2.7144168614477356e-06
review_text_1_vec_drink simple,2.48395443528279e-06
review_text_1_vec_drink sizes,0.0
review_text_1_vec_drink small,0.0
review_text_1_vec_drink sna,0.0
review_text_1_vec_drink snack,2.9335543772458286e-06
review_text_1_vec_drink specials,5.0291937754621946e-06
review_text_1_vec_drink st,8.005089029103021e-07
review_text_1_vec_drink sun,0.0
review_text_1_vec_drink sushi,0.0
review_text_1_vec_drink tapas,0.0
review_text_1_vec_drink tired,0.0
review_text_1_vec_drink vienna,0.0
review_text_1_vec_drink view,4.206851301829686e-06
review_text_1_vec_drink visiting,0.0
review_text_1_vec_drink vodka,0.0
review_text_1_vec_drink waiting,0.0
review_text_1_vec_drink watching,0.0
review_text_1_vec_drink water,0.0
review_text_1_vec_drink wine,0.0
review_text_1_vec_drinking pawil,0.0
review_text_1_vec_drinks 5pm,4.7132835630114964e-07
review_text_1_vec_drinks additions,0.0
review_text_1_vec_drinks advertised,0.0
review_text_1_vec_drinks amazing,0.0
review_text_1_vec_drinks aperitif,2.5866787933134536e-06
review_text_1_vec_drinks apero,0.0
review_text_1_vec_drinks atmosphere,0.0
review_text_1_vec_drinks av,0.0
review_text_1_vec_drinks bar,1.2973794539696978e-07
review_text_1_vec_drinks borrel,0.0
review_text_1_vec_drinks bovelli,0.0
review_text_1_vec_drinks cake,3.101124520250602e-07
review_text_1_vec_drinks chic,0.0
review_text_1_vec_drinks chill,1.772144987844664e-07
review_text_1_vec_drinks clients,0.0
review_text_1_vec_drinks cool,0.0
review_text_1_vec_drinks cozy,0.0
review_text_1_vec_drinks dancing,0.0
review_text_1_vec_drinks decent,0.0
review_text_1_vec_drinks dinner,5.381210925861248e-07
review_text_1_vec_drinks drinks,1.3006814940740335e-07
review_text_1_vec_drinks eat,1.5410198676435556e-06
review_text_1_vec_drinks eats,0.0
review_text_1_vec_drinks excell,8.453746574057715e-07
review_text_1_vec_drinks expensive,0.0
review_text_1_vec_drinks far,3.457115922169961e-06
review_text_1_vec_drinks food,5.098006162029353e-06
review_text_1_vec_drinks foodie,1.3011054445356606e-06
review_text_1_vec_drinks friends,0.0
review_text_1_vec_drinks good,1.2557229767305168e-06
review_text_1_vec_drinks great,0.0
review_text_1_vec_drinks hangout,5.128345442761834e-07
review_text_1_vec_drinks jamiroquai,1.4000380894366406e-07
review_text_1_vec_drinks lack,1.6851967926061767e-07
review_text_1_vec_drinks late,1.9203873264940835e-07
review_text_1_vec_drinks let,0.0
review_text_1_vec_drinks letna,2.835297799659325e-07
review_text_1_vec_drinks light,1.3581964164109505e-07
review_text_1_vec_drinks liked,0.0
review_text_1_vec_drinks meal,7.012359601544131e-07
review_text_1_vec_drinks menu,0.0
review_text_1_vec_drinks nachos,0.0
review_text_1_vec_drinks nibbles,1.6503326404795752e-07
review_text_1_vec_drinks nice,2.798155009734622e-07
review_text_1_vec_drinks night,0.0
review_text_1_vec_drinks notch,0.0
review_text_1_vec_drinks ok,0.0
review_text_1_vec_drinks orient,4.741315353187874e-07
review_text_1_vec_drinks overpriced,0.0
review_text_1_vec_drinks price,0.0
review_text_1_vec_drinks prices,9.24358015763604e-07
review_text_1_vec_drinks quick,0.0
review_text_1_vec_drinks quite,2.92883982468125e-07
review_text_1_vec_drinks really,0.0
review_text_1_vec_drinks reasonable,0.0
review_text_1_vec_drinks ser,1.8361270217551814e-07
review_text_1_vec_drinks served,0.0
review_text_1_vec_drinks service,8.705317541313438e-08
review_text_1_vec_drinks setting,0.0
review_text_1_vec_drinks slightly,0.0
review_text_1_vec_drinks slow,6.883510756983827e-07
review_text_1_vec_drinks snacks,0.0
review_text_1_vec_drinks sound,0.0
review_text_1_vec_drinks spot,0.0
review_text_1_vec_drinks square,0.0
review_text_1_vec_drinks staff,0.0
review_text_1_vec_drinks stay,0.0
review_text_1_vec_drinks stockholm,0.0
review_text_1_vec_drinks stop,0.0
review_text_1_vec_drinks sun,0.0
review_text_1_vec_drinks sunset,0.0
review_text_1_vec_drinks tab,0.0
review_text_1_vec_drinks tapas,0.0
review_text_1_vec_drinks view,1.2430298832419324e-06
review_text_1_vec_drinks visit,1.185237706203036e-06
review_text_1_vec_drinks water,1.3720212814369586e-07
review_text_1_vec_drinks youre,0.0
review_text_1_vec_driven menus,0.0
review_text_1_vec_droite japanese,4.6875358385929426e-07
review_text_1_vec_drop drink,4.83980274205209e-07
review_text_1_vec_drop expensive,3.393782604268431e-07
review_text_1_vec_drop military,4.618775585413569e-07
review_text_1_vec_drop need,0.0
review_text_1_vec_drop quality,0.0
review_text_1_vec_drop street,0.0
review_text_1_vec_drop sushi,0.0
review_text_1_vec_dropped badly,0.0
review_text_1_vec_dropped coffee,0.0
review_text_1_vec_dropped drink,0.0
review_text_1_vec_dropped quick,0.0
review_text_1_vec_dropping sad,0.0
review_text_1_vec_drunk abusive,0.0
review_text_1_vec_drunk food,0.0
review_text_1_vec_drunk restaurant,8.484723837155172e-06
review_text_1_vec_drunken piggies,1.170508034528861e-06
review_text_1_vec_dry aged,0.0
review_text_1_vec_dry aging,0.0
review_text_1_vec_dry bread,3.0487162867785344e-06
review_text_1_vec_dry chicken,9.038273927754788e-07
review_text_1_vec_dry fish,1.1862630521408573e-06
review_text_1_vec_dry inviting,2.065431697699123e-07
review_text_1_vec_dry meat,0.0
review_text_1_vec_dry overcooked,0.0
review_text_1_vec_dry pizza,0.0
review_text_1_vec_dry tasteless,0.0
review_text_1_vec_du bien,0.0
review_text_1_vec_du commerce,0.0
review_text_1_vec_du grand,1.3683735484635822e-07
review_text_1_vec_du jour,2.514788812702482e-06
review_text_1_vec_du nord,0.0
review_text_1_vec_du phenix,3.3503703034994207e-07
review_text_1_vec_du portugal,3.245938417699888e-07
review_text_1_vec_du rivoli,0.0
review_text_1_vec_du tertre,0.0
review_text_1_vec_dublin possibly,5.993734123121535e-07
review_text_1_vec_dublin pub,0.0
review_text_1_vec_dublin right,0.0
review_text_1_vec_dublin sush,0.0
review_text_1_vec_duck amsredam,0.0
review_text_1_vec_duck coconut,1.8776021024506829e-07
review_text_1_vec_duck confit,0.0
review_text_1_vec_duck curry,3.791908132023112e-07
review_text_1_vec_duck executed,5.099459063002629e-07
review_text_1_vec_duck good,0.0
review_text_1_vec_duck little,0.0
review_text_1_vec_duck nice,0.0
review_text_1_vec_duck properly,0.0
review_text_1_vec_duck related,8.984320546375403e-08
review_text_1_vec_duck rice,0.0
review_text_1_vec_duck specialists,0.0
review_text_1_vec_duck sundays,0.0
review_text_1_vec_duck town,8.507713720029842e-07
review_text_1_vec_dude stear,0.0
review_text_1_vec_duke try,0.0
review_text_1_vec_dull tuesday,0.0
review_text_1_vec_dumpling ramen,0.0
review_text_1_vec_dumplings dream,0.0
review_text_1_vec_dumplings duck,1.963179226212879e-07
review_text_1_vec_dumplings fresh,0.0
review_text_1_vec_dumplings good,0.0
review_text_1_vec_dumplings known,1.875617322215026e-07
review_text_1_vec_duna tower,0.0
review_text_1_vec_dunabogdány hungary,0.0
review_text_1_vec_dungeon resta,2.5823842568610804e-07
review_text_1_vec_duo birthday,1.9619771606680737e-06
review_text_1_vec_duomo milan,0.0
review_text_1_vec_duomo wa,0.0
review_text_1_vec_duque closed,0.0
review_text_1_vec_duration sta,0.0
review_text_1_vec_durum chicken,0.0
review_text_1_vec_durum copenhagen,0.0
review_text_1_vec_durum doner,0.0
review_text_1_vec_durum ocakbasi,1.6709810435891041e-06
review_text_1_vec_durums outskirts,0.0
review_text_1_vec_dutch bar,0.0
review_text_1_vec_dutch brown,0.0
review_text_1_vec_dutch chinese,6.60416597119556e-07
review_text_1_vec_dutch dd,8.752408394302797e-07
review_text_1_vec_dutch dinner,1.1889327282259055e-07
review_text_1_vec_dutch food,0.0
review_text_1_vec_dutch home,1.1184395575348515e-06
review_text_1_vec_dutch meatball,0.0
review_text_1_vec_dutch real,0.0
review_text_1_vec_dutch speaking,1.2731986767620797e-07
review_text_1_vec_dutch style,0.0
review_text_1_vec_dutch supermarket,0.0
review_text_1_vec_dutch way,1.1936574771990492e-07
review_text_1_vec_duty bad,0.0
review_text_1_vec_duy thai,0.0
review_text_1_vec_dying breed,1.8996643341171726e-07
review_text_1_vec_dynamic ar,1.3887462893293967e-07
review_text_1_vec_dårlig mat,9.641011655793819e-07
review_text_1_vec_dårlig sje,0.0
review_text_1_vec_décor briefly,0.0
review_text_1_vec_décor taste,4.164315969508882e-07
review_text_1_vec_déjate sorprender,6.013021211728496e-07
review_text_1_vec_déjeuner solide,0.0
review_text_1_vec_délicieux escargots,0.0
review_text_1_vec_día totally,0.0
review_text_1_vec_döner deluxe,0.0
review_text_1_vec_döner kebab,0.0
review_text_1_vec_döner restaurant,2.4593205776937996e-07
review_text_1_vec_döner schawarma,0.0
review_text_1_vec_döner shop,0.0
review_text_1_vec_dürüm döner,1.578260602857454e-07
review_text_1_vec_ealing w5,0.0
review_text_1_vec_earls court,0.0
review_text_1_vec_early bird,0.0
review_text_1_vec_early breakfast,7.904305182930362e-07
review_text_1_vec_early dinner,2.551530967441871e-06
review_text_1_vec_early doors,0.0
review_text_1_vec_early evening,0.0
review_text_1_vec_early lunch,0.0
review_text_1_vec_early morning,4.6280975799485276e-07
review_text_1_vec_early spring,0.0
review_text_1_vec_early sunday,0.0
review_text_1_vec_early travellers,0.0
review_text_1_vec_early try,0.0
review_text_1_vec_early wear,4.4036422471533783e-07
review_text_1_vec_earth atmospher,0.0
review_text_1_vec_earth cafe,0.0
review_text_1_vec_earth chinese,3.7027156552980907e-06
review_text_1_vec_earth food,0.0
review_text_1_vec_earth good,0.0
review_text_1_vec_earth italian,0.0
review_text_1_vec_earth little,2.1276434042937304e-06
review_text_1_vec_earth pub,8.15778798658206e-07
review_text_1_vec_easier table,7.873906411513659e-07
review_text_1_vec_easily 2nd,0.0
review_text_1_vec_east asian,2.2723646104585814e-05
review_text_1_vec_east berlin,1.3318886087870826e-07
review_text_1_vec_east chapter,0.0
review_text_1_vec_east coast,3.376930532570344e-06
review_text_1_vec_east cuisine,1.5018489361178306e-05
review_text_1_vec_east end,4.33060218618889e-06
review_text_1_vec_east flavours,0.0
review_text_1_vec_east german,8.957237980818586e-07
review_text_1_vec_east ham,0.0
review_text_1_vec_east london,1.3059062328484575e-06
review_text_1_vec_east munich,0.0
review_text_1_vec_eastend pub,0.0
review_text_1_vec_easter brunch,0.0
review_text_1_vec_easter copenhagen,1.1563357363560559e-06
review_text_1_vec_eastern cuisine,0.0
review_text_1_vec_eastern delight,0.0
review_text_1_vec_eastern dishes,0.0
review_text_1_vec_eastern european,0.0
review_text_1_vec_eastern food,1.3871178497463992e-06
review_text_1_vec_eastern good,0.0
review_text_1_vec_eastern isan,5.306521083466313e-07
review_text_1_vec_eastern mediterranean,1.564502821911504e-07
review_text_1_vec_eastern meze,9.500556577297627e-07
review_text_1_vec_eastern palestinian,0.0
review_text_1_vec_eastern stop,1.7279561196322758e-06
review_text_1_vec_eastern street,0.0
review_text_1_vec_eastern tastes,9.76337039965736e-07
review_text_1_vec_eastern touch,0.0
review_text_1_vec_easy access,0.0
review_text_1_vec_easy acsess,4.1644103184349925e-07
review_text_1_vec_easy away,0.0
review_text_1_vec_easy bland,0.0
review_text_1_vec_easy breakfast,5.634489632876987e-07
review_text_1_vec_easy budget,2.800432053947414e-06
review_text_1_vec_easy cheap,8.199256213060985e-06
review_text_1_vec_easy cheapest,1.1008842392356188e-06
review_text_1_vec_easy chilled,0.0
review_text_1_vec_easy choose,0.0
review_text_1_vec_easy cosy,0.0
review_text_1_vec_easy deep,0.0
review_text_1_vec_easy dining,2.981980880538099e-07
review_text_1_vec_easy dinner,3.2431322229278246e-07
review_text_1_vec_easy eating,1.5652318228174244e-06
review_text_1_vec_easy enjoyable,4.808213669613957e-06
review_text_1_vec_easy evening,0.0
review_text_1_vec_easy feel,0.0
review_text_1_vec_easy food,7.327415447816333e-07
review_text_1_vec_easy fresh,7.341189579726987e-07
review_text_1_vec_easy going,1.6937234535218325e-07
review_text_1_vec_easy good,0.0
review_text_1_vec_easy healthy,0.0
review_text_1_vec_easy indonesian,0.0
review_text_1_vec_easy la,0.0
review_text_1_vec_easy local,0.0
review_text_1_vec_easy location,0.0
review_text_1_vec_easy lunch,0.0
review_text_1_vec_easy meal,6.044223800051462e-07
review_text_1_vec_easy old,0.0
review_text_1_vec_easy option,1.3744044517434343e-05
review_text_1_vec_easy options,0.0
review_text_1_vec_easy quick,0.0
review_text_1_vec_easy quickly,0.0
review_text_1_vec_easy reach,3.365552123749855e-07
review_text_1_vec_easy self,0.0
review_text_1_vec_easy simple,0.0
review_text_1_vec_easy somewhat,0.0
review_text_1_vec_easy spot,0.0
review_text_1_vec_easy stop,2.2428370460346964e-06
review_text_1_vec_easy sushi,1.5947930890187897e-06
review_text_1_vec_easy takeaway,1.3290856080282843e-06
review_text_1_vec_easy tasty,0.0
review_text_1_vec_easy thai,0.0
review_text_1_vec_easy veganize,8.736007350485115e-06
review_text_1_vec_easy wallet,0.0
review_text_1_vec_easy way,0.0
review_text_1_vec_easy win,3.116845712079589e-06
review_text_1_vec_easy worth,4.246366280945912e-07
review_text_1_vec_easygoing pub,1.486225785233294e-07
review_text_1_vec_eat absolutely,0.0
review_text_1_vec_eat amazing,0.0
review_text_1_vec_eat arabic,0.0
review_text_1_vec_eat away,1.6349484323393569e-07
review_text_1_vec_eat bar,2.0728360780010226e-07
review_text_1_vec_eat bbq,0.0
review_text_1_vec_eat best,4.2836095031709786e-07
review_text_1_vec_eat blues,0.0
review_text_1_vec_eat buffet,1.376014204371023e-07
review_text_1_vec_eat cafe,6.810334794295242e-07
review_text_1_vec_eat center,0.0
review_text_1_vec_eat chiado,1.6362823645649644e-07
review_text_1_vec_eat chill,4.651782898689269e-06
review_text_1_vec_eat chinese,1.685448163940623e-06
review_text_1_vec_eat chips,0.0
review_text_1_vec_eat coffee,4.89540294736605e-07
review_text_1_vec_eat cost,4.512897879435441e-07
review_text_1_vec_eat crazy,0.0
review_text_1_vec_eat cuisine,0.0
review_text_1_vec_eat day,3.590957696217233e-07
review_text_1_vec_eat delicious,3.261475010210005e-07
review_text_1_vec_eat dinner,0.0
review_text_1_vec_eat dont,0.0
review_text_1_vec_eat dri,0.0
review_text_1_vec_eat drink,1.154149366766306e-06
review_text_1_vec_eat entertained,0.0
review_text_1_vec_eat family,0.0
review_text_1_vec_eat floor,9.85268955551336e-07
review_text_1_vec_eat food,9.703149225671398e-07
review_text_1_vec_eat fresh,0.0
review_text_1_vec_eat glass,0.0
review_text_1_vec_eat goo,3.858997884438028e-07
review_text_1_vec_eat good,0.0
review_text_1_vec_eat great,4.822285557876503e-07
review_text_1_vec_eat grilled,0.0
review_text_1_vec_eat healthy,3.373557621779579e-07
review_text_1_vec_eat heart,0.0
review_text_1_vec_eat ho,0.0
review_text_1_vec_eat hotel,4.6679732367056205e-07
review_text_1_vec_eat hotpot,2.6889130676520844e-06
review_text_1_vec_eat ijburg,0.0
review_text_1_vec_eat inside,0.0
review_text_1_vec_eat italian,0.0
review_text_1_vec_eat japanese,0.0
review_text_1_vec_eat lightly,0.0
review_text_1_vec_eat like,3.3256055463442727e-06
review_text_1_vec_eat lisbon,0.0
review_text_1_vec_eat little,0.0
review_text_1_vec_eat local,0.0
review_text_1_vec_eat locals,0.0
review_text_1_vec_eat london,0.0
review_text_1_vec_eat lunc,1.646029438303178e-06
review_text_1_vec_eat lunch,0.0
review_text_1_vec_eat meat,0.0
review_text_1_vec_eat messy,0.0
review_text_1_vec_eat milan,0.0
review_text_1_vec_eat near,9.447411696299019e-07
review_text_1_vec_eat night,0.0
review_text_1_vec_eat octopus,0.0
review_text_1_vec_eat old,0.0
review_text_1_vec_eat panzerotti,0.0
review_text_1_vec_eat paris,0.0
review_text_1_vec_eat pay,0.0
